6组_21号_实际功率,MODBUS RTU,4x,2#621,实际功率，单位W；原昆仑变量:设备0_读写4WUB0621；站号2,16-bit Unsigned
6组_22号_实际功率,MODBUS RTU,4x,2#622,实际功率，单位W；原昆仑变量:设备0_读写4WUB0622；站号2,16-bit Unsigned
6组_23号_实际功率,MODBUS RTU,4x,2#623,实际功率，单位W；原昆仑变量:设备0_读写4WUB0623；站号2,16-bit Unsigned
6组_24号_实际功率,MODBUS RTU,4x,2#624,实际功率，单位W；原昆仑变量:设备0_读写4WUB0624；站号2,16-bit Unsigned
6组_25号_实际功率,MODBUS RTU,4x,2#625,实际功率，单位W；原昆仑变量:设备0_读写4WUB0625；站号2,16-bit Unsigned
6组_26号_实际功率,MODBUS RTU,4x,2#626,实际功率，单位W；原昆仑变量:设备0_读写4WUB0626；站号2,16-bit Unsigned
6组_27号_实际功率,MODBUS RTU,4x,2#627,实际功率，单位W；原昆仑变量:设备0_读写4WUB0627；站号2,16-bit Unsigned
6组_28号_实际功率,MODBUS RTU,4x,2#628,实际功率，单位W；原昆仑变量:设备0_读写4WUB0628；站号2,16-bit Unsigned
6组_29号_实际功率,MODBUS RTU,4x,2#629,实际功率，单位W；原昆仑变量:设备0_读写4WUB0629；站号2,16-bit Unsigned
6组_30号_实际功率,MODBUS RTU,4x,2#630,实际功率，单位W；原昆仑变量:设备0_读写4WUB0630；站号2,16-bit Unsigned
6组_31号_实际功率,MODBUS RTU,4x,2#631,实际功率，单位W；原昆仑变量:设备0_读写4WUB0631；站号2,16-bit Unsigned
6组_32号_实际功率,MODBUS RTU,4x,2#632,实际功率，单位W；原昆仑变量:设备0_读写4WUB0632；站号2,16-bit Unsigned
6组_33号_实际功率,MODBUS RTU,4x,2#633,实际功率，单位W；原昆仑变量:设备0_读写4WUB0633；站号2,16-bit Unsigned
6组_34号_实际功率,MODBUS RTU,4x,2#634,实际功率，单位W；原昆仑变量:设备0_读写4WUB0634；站号2,16-bit Unsigned
6组_35号_实际功率,MODBUS RTU,4x,2#635,实际功率，单位W；原昆仑变量:设备0_读写4WUB0635；站号2,16-bit Unsigned
6组_36号_实际功率,MODBUS RTU,4x,2#636,实际功率，单位W；原昆仑变量:设备0_读写4WUB0636；站号2,16-bit Unsigned
6组_37号_实际功率,MODBUS RTU,4x,2#637,实际功率，单位W；原昆仑变量:设备0_读写4WUB0637；站号2,16-bit Unsigned
6组_38号_实际功率,MODBUS RTU,4x,2#638,实际功率，单位W；原昆仑变量:设备0_读写4WUB0638；站号2,16-bit Unsigned
6组_39号_实际功率,MODBUS RTU,4x,2#639,实际功率，单位W；原昆仑变量:设备0_读写4WUB0639；站号2,16-bit Unsigned
6组_40号_实际功率,MODBUS RTU,4x,2#640,实际功率，单位W；原昆仑变量:设备0_读写4WUB0640；站号2,16-bit Unsigned
6组_41号_实际功率,MODBUS RTU,4x,2#641,实际功率，单位W；原昆仑变量:设备0_读写4WUB0641；站号2,16-bit Unsigned
6组_42号_实际功率,MODBUS RTU,4x,2#642,实际功率，单位W；原昆仑变量:设备0_读写4WUB0642；站号2,16-bit Unsigned
6组_43号_实际功率,MODBUS RTU,4x,2#643,实际功率，单位W；原昆仑变量:设备0_读写4WUB0643；站号2,16-bit Unsigned
6组_44号_实际功率,MODBUS RTU,4x,2#644,实际功率，单位W；原昆仑变量:设备0_读写4WUB0644；站号2,16-bit Unsigned
6组_45号_实际功率,MODBUS RTU,4x,2#645,实际功率，单位W；原昆仑变量:设备0_读写4WUB0645；站号2,16-bit Unsigned
6组_46号_实际功率,MODBUS RTU,4x,2#646,实际功率，单位W；原昆仑变量:设备0_读写4WUB0646；站号2,16-bit Unsigned
6组_47号_实际功率,MODBUS RTU,4x,2#647,实际功率，单位W；原昆仑变量:设备0_读写4WUB0647；站号2,16-bit Unsigned
6组_48号_实际功率,MODBUS RTU,4x,2#648,实际功率，单位W；原昆仑变量:设备0_读写4WUB0648；站号2,16-bit Unsigned
6组_49号_实际功率,MODBUS RTU,4x,2#649,实际功率，单位W；原昆仑变量:设备0_读写4WUB0649；站号2,16-bit Unsigned
6组_50号_实际功率,MODBUS RTU,4x,2#650,实际功率，单位W；原昆仑变量:设备0_读写4WUB0650；站号2,16-bit Unsigned
6组_51号_实际功率,MODBUS RTU,4x,2#651,实际功率，单位W；原昆仑变量:设备0_读写4WUB0651；站号2,16-bit Unsigned
6组_52号_实际功率,MODBUS RTU,4x,2#652,实际功率，单位W；原昆仑变量:设备0_读写4WUB0652；站号2,16-bit Unsigned
6组_53号_实际功率,MODBUS RTU,4x,2#653,实际功率，单位W；原昆仑变量:设备0_读写4WUB0653；站号2,16-bit Unsigned
6组_54号_实际功率,MODBUS RTU,4x,2#654,实际功率，单位W；原昆仑变量:设备0_读写4WUB0654；站号2,16-bit Unsigned
6组_55号_实际功率,MODBUS RTU,4x,2#655,实际功率，单位W；原昆仑变量:设备0_读写4WUB0655；站号2,16-bit Unsigned
6组_56号_实际功率,MODBUS RTU,4x,2#656,实际功率，单位W；原昆仑变量:设备0_读写4WUB0656；站号2,16-bit Unsigned
6组_57号_实际功率,MODBUS RTU,4x,2#657,实际功率，单位W；原昆仑变量:设备0_读写4WUB0657；站号2,16-bit Unsigned
6组_58号_实际功率,MODBUS RTU,4x,2#658,实际功率，单位W；原昆仑变量:设备0_读写4WUB0658；站号2,16-bit Unsigned
6组_59号_实际功率,MODBUS RTU,4x,2#659,实际功率，单位W；原昆仑变量:设备0_读写4WUB0659；站号2,16-bit Unsigned
6组_60号_实际功率,MODBUS RTU,4x,2#660,实际功率，单位W；原昆仑变量:设备0_读写4WUB0660；站号2,16-bit Unsigned
7组_01号_实际功率,MODBUS RTU,4x,2#661,实际功率，单位W；原昆仑变量:设备0_读写4WUB0661；站号2,16-bit Unsigned
7组_02号_实际功率,MODBUS RTU,4x,2#662,实际功率，单位W；原昆仑变量:设备0_读写4WUB0662；站号2,16-bit Unsigned
7组_03号_实际功率,MODBUS RTU,4x,2#663,实际功率，单位W；原昆仑变量:设备0_读写4WUB0663；站号2,16-bit Unsigned
7组_04号_实际功率,MODBUS RTU,4x,2#664,实际功率，单位W；原昆仑变量:设备0_读写4WUB0664；站号2,16-bit Unsigned
7组_05号_实际功率,MODBUS RTU,4x,2#665,实际功率，单位W；原昆仑变量:设备0_读写4WUB0665；站号2,16-bit Unsigned
7组_06号_实际功率,MODBUS RTU,4x,2#666,实际功率，单位W；原昆仑变量:设备0_读写4WUB0666；站号2,16-bit Unsigned
7组_07号_实际功率,MODBUS RTU,4x,2#667,实际功率，单位W；原昆仑变量:设备0_读写4WUB0667；站号2,16-bit Unsigned
7组_08号_实际功率,MODBUS RTU,4x,2#668,实际功率，单位W；原昆仑变量:设备0_读写4WUB0668；站号2,16-bit Unsigned
7组_09号_实际功率,MODBUS RTU,4x,2#669,实际功率，单位W；原昆仑变量:设备0_读写4WUB0669；站号2,16-bit Unsigned
7组_10号_实际功率,MODBUS RTU,4x,2#670,实际功率，单位W；原昆仑变量:设备0_读写4WUB0670；站号2,16-bit Unsigned
7组_11号_实际功率,MODBUS RTU,4x,2#671,实际功率，单位W；原昆仑变量:设备0_读写4WUB0671；站号2,16-bit Unsigned
7组_12号_实际功率,MODBUS RTU,4x,2#672,实际功率，单位W；原昆仑变量:设备0_读写4WUB0672；站号2,16-bit Unsigned
7组_13号_实际功率,MODBUS RTU,4x,2#673,实际功率，单位W；原昆仑变量:设备0_读写4WUB0673；站号2,16-bit Unsigned
7组_14号_实际功率,MODBUS RTU,4x,2#674,实际功率，单位W；原昆仑变量:设备0_读写4WUB0674；站号2,16-bit Unsigned
7组_15号_实际功率,MODBUS RTU,4x,2#675,实际功率，单位W；原昆仑变量:设备0_读写4WUB0675；站号2,16-bit Unsigned
7组_16号_实际功率,MODBUS RTU,4x,2#676,实际功率，单位W；原昆仑变量:设备0_读写4WUB0676；站号2,16-bit Unsigned
7组_17号_实际功率,MODBUS RTU,4x,2#677,实际功率，单位W；原昆仑变量:设备0_读写4WUB0677；站号2,16-bit Unsigned
7组_18号_实际功率,MODBUS RTU,4x,2#678,实际功率，单位W；原昆仑变量:设备0_读写4WUB0678；站号2,16-bit Unsigned
7组_19号_实际功率,MODBUS RTU,4x,2#679,实际功率，单位W；原昆仑变量:设备0_读写4WUB0679；站号2,16-bit Unsigned
7组_20号_实际功率,MODBUS RTU,4x,2#680,实际功率，单位W；原昆仑变量:设备0_读写4WUB0680；站号2,16-bit Unsigned
7组_21号_实际功率,MODBUS RTU,4x,2#681,实际功率，单位W；原昆仑变量:设备0_读写4WUB0681；站号2,16-bit Unsigned
7组_22号_实际功率,MODBUS RTU,4x,2#682,实际功率，单位W；原昆仑变量:设备0_读写4WUB0682；站号2,16-bit Unsigned
7组_23号_实际功率,MODBUS RTU,4x,2#683,实际功率，单位W；原昆仑变量:设备0_读写4WUB0683；站号2,16-bit Unsigned
7组_24号_实际功率,MODBUS RTU,4x,2#684,实际功率，单位W；原昆仑变量:设备0_读写4WUB0684；站号2,16-bit Unsigned
7组_25号_实际功率,MODBUS RTU,4x,2#685,实际功率，单位W；原昆仑变量:设备0_读写4WUB0685；站号2,16-bit Unsigned
7组_26号_实际功率,MODBUS RTU,4x,2#686,实际功率，单位W；原昆仑变量:设备0_读写4WUB0686；站号2,16-bit Unsigned
7组_27号_实际功率,MODBUS RTU,4x,2#687,实际功率，单位W；原昆仑变量:设备0_读写4WUB0687；站号2,16-bit Unsigned
7组_28号_实际功率,MODBUS RTU,4x,2#688,实际功率，单位W；原昆仑变量:设备0_读写4WUB0688；站号2,16-bit Unsigned
7组_29号_实际功率,MODBUS RTU,4x,2#689,实际功率，单位W；原昆仑变量:设备0_读写4WUB0689；站号2,16-bit Unsigned
7组_30号_实际功率,MODBUS RTU,4x,2#690,实际功率，单位W；原昆仑变量:设备0_读写4WUB0690；站号2,16-bit Unsigned
7组_31号_实际功率,MODBUS RTU,4x,2#691,实际功率，单位W；原昆仑变量:设备0_读写4WUB0691；站号2,16-bit Unsigned
7组_32号_实际功率,MODBUS RTU,4x,2#692,实际功率，单位W；原昆仑变量:设备0_读写4WUB0692；站号2,16-bit Unsigned
7组_33号_实际功率,MODBUS RTU,4x,2#693,实际功率，单位W；原昆仑变量:设备0_读写4WUB0693；站号2,16-bit Unsigned
7组_34号_实际功率,MODBUS RTU,4x,2#694,实际功率，单位W；原昆仑变量:设备0_读写4WUB0694；站号2,16-bit Unsigned
7组_35号_实际功率,MODBUS RTU,4x,2#695,实际功率，单位W；原昆仑变量:设备0_读写4WUB0695；站号2,16-bit Unsigned
7组_36号_实际功率,MODBUS RTU,4x,2#696,实际功率，单位W；原昆仑变量:设备0_读写4WUB0696；站号2,16-bit Unsigned
7组_37号_实际功率,MODBUS RTU,4x,2#697,实际功率，单位W；原昆仑变量:设备0_读写4WUB0697；站号2,16-bit Unsigned
7组_38号_实际功率,MODBUS RTU,4x,2#698,实际功率，单位W；原昆仑变量:设备0_读写4WUB0698；站号2,16-bit Unsigned
7组_39号_实际功率,MODBUS RTU,4x,2#699,实际功率，单位W；原昆仑变量:设备0_读写4WUB0699；站号2,16-bit Unsigned
7组_40号_实际功率,MODBUS RTU,4x,2#700,实际功率，单位W；原昆仑变量:设备0_读写4WUB0700；站号2,16-bit Unsigned
7组_41号_实际功率,MODBUS RTU,4x,2#701,实际功率，单位W；原昆仑变量:设备0_读写4WUB0701；站号2,16-bit Unsigned
7组_42号_实际功率,MODBUS RTU,4x,2#702,实际功率，单位W；原昆仑变量:设备0_读写4WUB0702；站号2,16-bit Unsigned
7组_43号_实际功率,MODBUS RTU,4x,2#703,实际功率，单位W；原昆仑变量:设备0_读写4WUB0703；站号2,16-bit Unsigned
7组_44号_实际功率,MODBUS RTU,4x,2#704,实际功率，单位W；原昆仑变量:设备0_读写4WUB0704；站号2,16-bit Unsigned
7组_45号_实际功率,MODBUS RTU,4x,2#705,实际功率，单位W；原昆仑变量:设备0_读写4WUB0705；站号2,16-bit Unsigned
7组_46号_实际功率,MODBUS RTU,4x,2#706,实际功率，单位W；原昆仑变量:设备0_读写4WUB0706；站号2,16-bit Unsigned
7组_47号_实际功率,MODBUS RTU,4x,2#707,实际功率，单位W；原昆仑变量:设备0_读写4WUB0707；站号2,16-bit Unsigned
7组_48号_实际功率,MODBUS RTU,4x,2#708,实际功率，单位W；原昆仑变量:设备0_读写4WUB0708；站号2,16-bit Unsigned
7组_49号_实际功率,MODBUS RTU,4x,2#709,实际功率，单位W；原昆仑变量:设备0_读写4WUB0709；站号2,16-bit Unsigned
7组_50号_实际功率,MODBUS RTU,4x,2#710,实际功率，单位W；原昆仑变量:设备0_读写4WUB0710；站号2,16-bit Unsigned
7组_51号_实际功率,MODBUS RTU,4x,2#711,实际功率，单位W；原昆仑变量:设备0_读写4WUB0711；站号2,16-bit Unsigned
7组_52号_实际功率,MODBUS RTU,4x,2#712,实际功率，单位W；原昆仑变量:设备0_读写4WUB0712；站号2,16-bit Unsigned
7组_53号_实际功率,MODBUS RTU,4x,2#713,实际功率，单位W；原昆仑变量:设备0_读写4WUB0713；站号2,16-bit Unsigned
7组_54号_实际功率,MODBUS RTU,4x,2#714,实际功率，单位W；原昆仑变量:设备0_读写4WUB0714；站号2,16-bit Unsigned
7组_55号_实际功率,MODBUS RTU,4x,2#715,实际功率，单位W；原昆仑变量:设备0_读写4WUB0715；站号2,16-bit Unsigned
7组_56号_实际功率,MODBUS RTU,4x,2#716,实际功率，单位W；原昆仑变量:设备0_读写4WUB0716；站号2,16-bit Unsigned
7组_57号_实际功率,MODBUS RTU,4x,2#717,实际功率，单位W；原昆仑变量:设备0_读写4WUB0717；站号2,16-bit Unsigned
7组_58号_实际功率,MODBUS RTU,4x,2#718,实际功率，单位W；原昆仑变量:设备0_读写4WUB0718；站号2,16-bit Unsigned
7组_59号_实际功率,MODBUS RTU,4x,2#719,实际功率，单位W；原昆仑变量:设备0_读写4WUB0719；站号2,16-bit Unsigned
7组_60号_实际功率,MODBUS RTU,4x,2#720,实际功率，单位W；原昆仑变量:设备0_读写4WUB0720；站号2,16-bit Unsigned
8组_01号_实际功率,MODBUS RTU,4x,2#721,实际功率，单位W；原昆仑变量:设备0_读写4WUB0721；站号2,16-bit Unsigned
8组_02号_实际功率,MODBUS RTU,4x,2#722,实际功率，单位W；原昆仑变量:设备0_读写4WUB0722；站号2,16-bit Unsigned
8组_03号_实际功率,MODBUS RTU,4x,2#723,实际功率，单位W；原昆仑变量:设备0_读写4WUB0723；站号2,16-bit Unsigned
8组_04号_实际功率,MODBUS RTU,4x,2#724,实际功率，单位W；原昆仑变量:设备0_读写4WUB0724；站号2,16-bit Unsigned
8组_05号_实际功率,MODBUS RTU,4x,2#725,实际功率，单位W；原昆仑变量:设备0_读写4WUB0725；站号2,16-bit Unsigned
8组_06号_实际功率,MODBUS RTU,4x,2#726,实际功率，单位W；原昆仑变量:设备0_读写4WUB0726；站号2,16-bit Unsigned
8组_07号_实际功率,MODBUS RTU,4x,2#727,实际功率，单位W；原昆仑变量:设备0_读写4WUB0727；站号2,16-bit Unsigned
8组_08号_实际功率,MODBUS RTU,4x,2#728,实际功率，单位W；原昆仑变量:设备0_读写4WUB0728；站号2,16-bit Unsigned
8组_09号_实际功率,MODBUS RTU,4x,2#729,实际功率，单位W；原昆仑变量:设备0_读写4WUB0729；站号2,16-bit Unsigned
8组_10号_实际功率,MODBUS RTU,4x,2#730,实际功率，单位W；原昆仑变量:设备0_读写4WUB0730；站号2,16-bit Unsigned
8组_11号_实际功率,MODBUS RTU,4x,2#731,实际功率，单位W；原昆仑变量:设备0_读写4WUB0731；站号2,16-bit Unsigned
8组_12号_实际功率,MODBUS RTU,4x,2#732,实际功率，单位W；原昆仑变量:设备0_读写4WUB0732；站号2,16-bit Unsigned
8组_13号_实际功率,MODBUS RTU,4x,2#733,实际功率，单位W；原昆仑变量:设备0_读写4WUB0733；站号2,16-bit Unsigned
8组_14号_实际功率,MODBUS RTU,4x,2#734,实际功率，单位W；原昆仑变量:设备0_读写4WUB0734；站号2,16-bit Unsigned
8组_15号_实际功率,MODBUS RTU,4x,2#735,实际功率，单位W；原昆仑变量:设备0_读写4WUB0735；站号2,16-bit Unsigned
8组_16号_实际功率,MODBUS RTU,4x,2#736,实际功率，单位W；原昆仑变量:设备0_读写4WUB0736；站号2,16-bit Unsigned
8组_17号_实际功率,MODBUS RTU,4x,2#737,实际功率，单位W；原昆仑变量:设备0_读写4WUB0737；站号2,16-bit Unsigned
8组_18号_实际功率,MODBUS RTU,4x,2#738,实际功率，单位W；原昆仑变量:设备0_读写4WUB0738；站号2,16-bit Unsigned
8组_19号_实际功率,MODBUS RTU,4x,2#739,实际功率，单位W；原昆仑变量:设备0_读写4WUB0739；站号2,16-bit Unsigned
8组_20号_实际功率,MODBUS RTU,4x,2#740,实际功率，单位W；原昆仑变量:设备0_读写4WUB0740；站号2,16-bit Unsigned
8组_21号_实际功率,MODBUS RTU,4x,2#741,实际功率，单位W；原昆仑变量:设备0_读写4WUB0741；站号2,16-bit Unsigned
8组_22号_实际功率,MODBUS RTU,4x,2#742,实际功率，单位W；原昆仑变量:设备0_读写4WUB0742；站号2,16-bit Unsigned
8组_23号_实际功率,MODBUS RTU,4x,2#743,实际功率，单位W；原昆仑变量:设备0_读写4WUB0743；站号2,16-bit Unsigned
8组_24号_实际功率,MODBUS RTU,4x,2#744,实际功率，单位W；原昆仑变量:设备0_读写4WUB0744；站号2,16-bit Unsigned
8组_25号_实际功率,MODBUS RTU,4x,2#745,实际功率，单位W；原昆仑变量:设备0_读写4WUB0745；站号2,16-bit Unsigned
8组_26号_实际功率,MODBUS RTU,4x,2#746,实际功率，单位W；原昆仑变量:设备0_读写4WUB0746；站号2,16-bit Unsigned
8组_27号_实际功率,MODBUS RTU,4x,2#747,实际功率，单位W；原昆仑变量:设备0_读写4WUB0747；站号2,16-bit Unsigned
8组_28号_实际功率,MODBUS RTU,4x,2#748,实际功率，单位W；原昆仑变量:设备0_读写4WUB0748；站号2,16-bit Unsigned
8组_29号_实际功率,MODBUS RTU,4x,2#749,实际功率，单位W；原昆仑变量:设备0_读写4WUB0749；站号2,16-bit Unsigned
8组_30号_实际功率,MODBUS RTU,4x,2#750,实际功率，单位W；原昆仑变量:设备0_读写4WUB0750；站号2,16-bit Unsigned
8组_31号_实际功率,MODBUS RTU,4x,2#751,实际功率，单位W；原昆仑变量:设备0_读写4WUB0751；站号2,16-bit Unsigned
8组_32号_实际功率,MODBUS RTU,4x,2#752,实际功率，单位W；原昆仑变量:设备0_读写4WUB0752；站号2,16-bit Unsigned
8组_33号_实际功率,MODBUS RTU,4x,2#753,实际功率，单位W；原昆仑变量:设备0_读写4WUB0753；站号2,16-bit Unsigned
8组_34号_实际功率,MODBUS RTU,4x,2#754,实际功率，单位W；原昆仑变量:设备0_读写4WUB0754；站号2,16-bit Unsigned
8组_35号_实际功率,MODBUS RTU,4x,2#755,实际功率，单位W；原昆仑变量:设备0_读写4WUB0755；站号2,16-bit Unsigned
8组_36号_实际功率,MODBUS RTU,4x,2#756,实际功率，单位W；原昆仑变量:设备0_读写4WUB0756；站号2,16-bit Unsigned
8组_37号_实际功率,MODBUS RTU,4x,2#757,实际功率，单位W；原昆仑变量:设备0_读写4WUB0757；站号2,16-bit Unsigned
8组_38号_实际功率,MODBUS RTU,4x,2#758,实际功率，单位W；原昆仑变量:设备0_读写4WUB0758；站号2,16-bit Unsigned
8组_39号_实际功率,MODBUS RTU,4x,2#759,实际功率，单位W；原昆仑变量:设备0_读写4WUB0759；站号2,16-bit Unsigned
8组_40号_实际功率,MODBUS RTU,4x,2#760,实际功率，单位W；原昆仑变量:设备0_读写4WUB0760；站号2,16-bit Unsigned
8组_41号_实际功率,MODBUS RTU,4x,2#761,实际功率，单位W；原昆仑变量:设备0_读写4WUB0761；站号2,16-bit Unsigned
8组_42号_实际功率,MODBUS RTU,4x,2#762,实际功率，单位W；原昆仑变量:设备0_读写4WUB0762；站号2,16-bit Unsigned
8组_43号_实际功率,MODBUS RTU,4x,2#763,实际功率，单位W；原昆仑变量:设备0_读写4WUB0763；站号2,16-bit Unsigned
8组_44号_实际功率,MODBUS RTU,4x,2#764,实际功率，单位W；原昆仑变量:设备0_读写4WUB0764；站号2,16-bit Unsigned
8组_45号_实际功率,MODBUS RTU,4x,2#765,实际功率，单位W；原昆仑变量:设备0_读写4WUB0765；站号2,16-bit Unsigned
8组_46号_实际功率,MODBUS RTU,4x,2#766,实际功率，单位W；原昆仑变量:设备0_读写4WUB0766；站号2,16-bit Unsigned
8组_47号_实际功率,MODBUS RTU,4x,2#767,实际功率，单位W；原昆仑变量:设备0_读写4WUB0767；站号2,16-bit Unsigned
8组_48号_实际功率,MODBUS RTU,4x,2#768,实际功率，单位W；原昆仑变量:设备0_读写4WUB0768；站号2,16-bit Unsigned
8组_49号_实际功率,MODBUS RTU,4x,2#769,实际功率，单位W；原昆仑变量:设备0_读写4WUB0769；站号2,16-bit Unsigned
8组_50号_实际功率,MODBUS RTU,4x,2#770,实际功率，单位W；原昆仑变量:设备0_读写4WUB0770；站号2,16-bit Unsigned
8组_51号_实际功率,MODBUS RTU,4x,2#771,实际功率，单位W；原昆仑变量:设备0_读写4WUB0771；站号2,16-bit Unsigned
8组_52号_实际功率,MODBUS RTU,4x,2#772,实际功率，单位W；原昆仑变量:设备0_读写4WUB0772；站号2,16-bit Unsigned
8组_53号_实际功率,MODBUS RTU,4x,2#773,实际功率，单位W；原昆仑变量:设备0_读写4WUB0773；站号2,16-bit Unsigned
8组_54号_实际功率,MODBUS RTU,4x,2#774,实际功率，单位W；原昆仑变量:设备0_读写4WUB0774；站号2,16-bit Unsigned
8组_55号_实际功率,MODBUS RTU,4x,2#775,实际功率，单位W；原昆仑变量:设备0_读写4WUB0775；站号2,16-bit Unsigned
8组_56号_实际功率,MODBUS RTU,4x,2#776,实际功率，单位W；原昆仑变量:设备0_读写4WUB0776；站号2,16-bit Unsigned
8组_57号_实际功率,MODBUS RTU,4x,2#777,实际功率，单位W；原昆仑变量:设备0_读写4WUB0777；站号2,16-bit Unsigned
8组_58号_实际功率,MODBUS RTU,4x,2#778,实际功率，单位W；原昆仑变量:设备0_读写4WUB0778；站号2,16-bit Unsigned
8组_59号_实际功率,MODBUS RTU,4x,2#779,实际功率，单位W；原昆仑变量:设备0_读写4WUB0779；站号2,16-bit Unsigned
8组_60号_实际功率,MODBUS RTU,4x,2#780,实际功率，单位W；原昆仑变量:设备0_读写4WUB0780；站号2,16-bit Unsigned
9组_01号_实际功率,MODBUS RTU,4x,2#781,实际功率，单位W；原昆仑变量:设备0_读写4WUB0781；站号2,16-bit Unsigned
9组_02号_实际功率,MODBUS RTU,4x,2#782,实际功率，单位W；原昆仑变量:设备0_读写4WUB0782；站号2,16-bit Unsigned
9组_03号_实际功率,MODBUS RTU,4x,2#783,实际功率，单位W；原昆仑变量:设备0_读写4WUB0783；站号2,16-bit Unsigned
9组_04号_实际功率,MODBUS RTU,4x,2#784,实际功率，单位W；原昆仑变量:设备0_读写4WUB0784；站号2,16-bit Unsigned
9组_05号_实际功率,MODBUS RTU,4x,2#785,实际功率，单位W；原昆仑变量:设备0_读写4WUB0785；站号2,16-bit Unsigned
9组_06号_实际功率,MODBUS RTU,4x,2#786,实际功率，单位W；原昆仑变量:设备0_读写4WUB0786；站号2,16-bit Unsigned
9组_07号_实际功率,MODBUS RTU,4x,2#787,实际功率，单位W；原昆仑变量:设备0_读写4WUB0787；站号2,16-bit Unsigned
9组_08号_实际功率,MODBUS RTU,4x,2#788,实际功率，单位W；原昆仑变量:设备0_读写4WUB0788；站号2,16-bit Unsigned
9组_09号_实际功率,MODBUS RTU,4x,2#789,实际功率，单位W；原昆仑变量:设备0_读写4WUB0789；站号2,16-bit Unsigned
9组_10号_实际功率,MODBUS RTU,4x,2#790,实际功率，单位W；原昆仑变量:设备0_读写4WUB0790；站号2,16-bit Unsigned
9组_11号_实际功率,MODBUS RTU,4x,2#791,实际功率，单位W；原昆仑变量:设备0_读写4WUB0791；站号2,16-bit Unsigned
9组_12号_实际功率,MODBUS RTU,4x,2#792,实际功率，单位W；原昆仑变量:设备0_读写4WUB0792；站号2,16-bit Unsigned
9组_13号_实际功率,MODBUS RTU,4x,2#793,实际功率，单位W；原昆仑变量:设备0_读写4WUB0793；站号2,16-bit Unsigned
9组_14号_实际功率,MODBUS RTU,4x,2#794,实际功率，单位W；原昆仑变量:设备0_读写4WUB0794；站号2,16-bit Unsigned
9组_15号_实际功率,MODBUS RTU,4x,2#795,实际功率，单位W；原昆仑变量:设备0_读写4WUB0795；站号2,16-bit Unsigned
9组_16号_实际功率,MODBUS RTU,4x,2#796,实际功率，单位W；原昆仑变量:设备0_读写4WUB0796；站号2,16-bit Unsigned
9组_17号_实际功率,MODBUS RTU,4x,2#797,实际功率，单位W；原昆仑变量:设备0_读写4WUB0797；站号2,16-bit Unsigned
9组_18号_实际功率,MODBUS RTU,4x,2#798,实际功率，单位W；原昆仑变量:设备0_读写4WUB0798；站号2,16-bit Unsigned
9组_19号_实际功率,MODBUS RTU,4x,2#799,实际功率，单位W；原昆仑变量:设备0_读写4WUB0799；站号2,16-bit Unsigned
9组_20号_实际功率,MODBUS RTU,4x,2#800,实际功率，单位W；原昆仑变量:设备0_读写4WUB0800；站号2,16-bit Unsigned
9组_21号_实际功率,MODBUS RTU,4x,2#801,实际功率，单位W；原昆仑变量:设备0_读写4WUB0801；站号2,16-bit Unsigned
9组_22号_实际功率,MODBUS RTU,4x,2#802,实际功率，单位W；原昆仑变量:设备0_读写4WUB0802；站号2,16-bit Unsigned
9组_23号_实际功率,MODBUS RTU,4x,2#803,实际功率，单位W；原昆仑变量:设备0_读写4WUB0803；站号2,16-bit Unsigned
9组_24号_实际功率,MODBUS RTU,4x,2#804,实际功率，单位W；原昆仑变量:设备0_读写4WUB0804；站号2,16-bit Unsigned
9组_25号_实际功率,MODBUS RTU,4x,2#805,实际功率，单位W；原昆仑变量:设备0_读写4WUB0805；站号2,16-bit Unsigned
9组_26号_实际功率,MODBUS RTU,4x,2#806,实际功率，单位W；原昆仑变量:设备0_读写4WUB0806；站号2,16-bit Unsigned
9组_27号_实际功率,MODBUS RTU,4x,2#807,实际功率，单位W；原昆仑变量:设备0_读写4WUB0807；站号2,16-bit Unsigned
9组_28号_实际功率,MODBUS RTU,4x,2#808,实际功率，单位W；原昆仑变量:设备0_读写4WUB0808；站号2,16-bit Unsigned
9组_29号_实际功率,MODBUS RTU,4x,2#809,实际功率，单位W；原昆仑变量:设备0_读写4WUB0809；站号2,16-bit Unsigned
9组_30号_实际功率,MODBUS RTU,4x,2#810,实际功率，单位W；原昆仑变量:设备0_读写4WUB0810；站号2,16-bit Unsigned
9组_31号_实际功率,MODBUS RTU,4x,2#811,实际功率，单位W；原昆仑变量:设备0_读写4WUB0811；站号2,16-bit Unsigned
9组_32号_实际功率,MODBUS RTU,4x,2#812,实际功率，单位W；原昆仑变量:设备0_读写4WUB0812；站号2,16-bit Unsigned
9组_33号_实际功率,MODBUS RTU,4x,2#813,实际功率，单位W；原昆仑变量:设备0_读写4WUB0813；站号2,16-bit Unsigned
9组_34号_实际功率,MODBUS RTU,4x,2#814,实际功率，单位W；原昆仑变量:设备0_读写4WUB0814；站号2,16-bit Unsigned
9组_35号_实际功率,MODBUS RTU,4x,2#815,实际功率，单位W；原昆仑变量:设备0_读写4WUB0815；站号2,16-bit Unsigned
9组_36号_实际功率,MODBUS RTU,4x,2#816,实际功率，单位W；原昆仑变量:设备0_读写4WUB0816；站号2,16-bit Unsigned
9组_37号_实际功率,MODBUS RTU,4x,2#817,实际功率，单位W；原昆仑变量:设备0_读写4WUB0817；站号2,16-bit Unsigned
